"Partner","Trial","PlayerResp","RT","PartnerResp","CoopRate","SocRep","index","Rating","ID"
"C",86,1,672,0,30,"Low",86,0,15
"C",8,1,915,1,30,"Low",8,0,15
"C",74,1,293,0,30,"Low",74,0,15
"C",44,1,524,0,30,"Low",44,0,15
"D",51,1,373,1,70,"High",51,0,15
"D",84,1,471,0,70,"High",84,0,15
"D",77,0,295,1,70,"High",77,0,15
"D",75,0,329,1,70,"High",75,0,15
"D",13,0,1186,1,70,"High",13,0,15
"D",96,0,734,0,70,"High",96,0,15
"D",66,0,973,1,70,"High",66,0,15
"D",3,1,3384,0,70,"High",3,0,15
"D",92,0,262,0,70,"High",92,0,15
"D",22,1,654,1,70,"High",22,0,15
"D",9,0,539,1,70,"High",9,0,15
"D",33,0,1710,0,70,"High",33,0,15
"D",87,0,340,0,70,"High",87,0,15
"D",29,0,905,0,70,"High",29,0,15
"D",38,1,1396,1,70,"High",38,0,15
"D",61,1,475,1,70,"High",61,0,15
"D",18,0,951,0,70,"High",18,0,15
"D",42,1,3794,1,70,"High",42,0,15
"D",59,1,329,1,70,"High",59,0,15
"D",100,1,1024,1,70,"High",100,0,15
"D",7,1,3622,0,70,"High",7,0,15
"D",45,0,405,1,70,"High",45,0,15
"D",26,0,1342,1,70,"High",26,0,15
"D",72,1,316,1,70,"High",72,0,15
"D",53,1,341,1,70,"High",53,0,15
"A",85,0,1650,1,30,"High",5244,0,16
"A",90,0,477,0,30,"High",5249,0,16
"A",5,1,1147,0,30,"High",5167,0,16
"A",16,1,325,0,30,"High",5177,0,16
"A",10,1,616,1,30,"High",5172,0,16
"A",20,1,1228,0,30,"High",5181,0,16
"A",61,1,541,0,30,"High",5221,0,16
"A",44,1,2337,1,30,"High",5205,0,16
"A",59,1,233,0,30,"High",5219,0,16
"A",27,1,233,0,30,"High",5188,0,16
"A",68,0,3928,0,30,"High",5228,0,16
"A",33,0,975,1,30,"High",5194,0,16
"A",97,1,477,0,30,"High",5256,0,16
"A",31,1,2544,0,30,"High",5192,0,16
"A",94,1,410,0,30,"High",5253,0,16
"A",52,1,1545,0,30,"High",5212,0,16
"A",74,1,959,0,30,"High",5233,0,16
"A",2,0,4097,0,30,"High",5164,0,16
"A",55,0,888,0,30,"High",5215,0,16
"A",72,1,261,0,30,"High",5232,0,16
"A",37,0,791,0,30,"High",5198,0,16
"A",82,1,827,1,30,"High",5241,0,16
"A",80,1,1271,1,30,"High",5239,0,16
"A",23,1,559,0,30,"High",5184,0,16
"B",43,0,1784,1,70,"Low",5204,2,16
"B",4,0,2851,1,70,"Low",5166,2,16
"B",86,1,528,1,70,"Low",5245,2,16
"B",13,0,2186,1,70,"Low",5174,2,16
"B",91,1,441,1,70,"Low",5250,2,16
"B",6,1,1727,1,70,"Low",5168,2,16
"B",17,1,225,0,70,"Low",5178,2,16
"B",81,0,4944,1,70,"Low",5240,2,16
"B",51,0,3434,1,70,"Low",5211,2,16
"B",56,0,677,1,70,"Low",5216,2,16
"B",28,1,289,0,70,"Low",5189,2,16
"B",70,1,824,0,70,"Low",5230,2,16
"B",30,1,151,1,70,"Low",5191,2,16
"B",60,1,227,1,70,"Low",5220,2,16
"B",48,1,2005,0,70,"Low",5208,2,16
"B",75,1,546,1,70,"Low",5234,2,16
"B",93,1,541,0,70,"Low",5252,2,16
"B",36,0,1328,1,70,"Low",5197,2,16
"B",64,0,1062,1,70,"Low",5224,2,16
"B",24,1,243,1,70,"Low",5185,2,16
"B",39,0,1516,1,70,"Low",5200,2,16
"B",67,1,16868,1,70,"Low",5227,2,16
"B",78,0,1037,1,70,"Low",5237,2,16
"C",3,0,16605,0,30,"Low",5165,3,16
"C",58,1,1048,0,30,"Low",5218,3,16
"C",46,0,2063,1,30,"Low",5207,3,16
"C",100,1,1317,1,30,"Low",5258,3,16
"C",9,1,4362,0,30,"Low",5171,3,16
"C",62,1,288,0,30,"Low",5222,3,16
"C",79,1,3216,0,30,"Low",5238,3,16
"C",84,1,3965,0,30,"Low",5243,3,16
"C",29,1,86,0,30,"Low",5190,3,16
"C",49,1,341,1,30,"Low",5209,3,16
"C",71,1,941,0,30,"Low",5231,3,16
"C",88,1,456,0,30,"Low",5247,3,16
"C",42,1,9278,1,30,"Low",5203,3,16
"C",53,1,907,0,30,"Low",5213,3,16
"C",34,1,2416,1,30,"Low",5195,3,16
"C",92,1,980,0,30,"Low",5251,3,16
"C",7,1,2219,0,30,"Low",5169,3,16
"C",40,1,431,0,30,"Low",5201,3,16
"C",22,0,1010,0,30,"Low",5183,3,16
"C",96,0,2040,0,30,"Low",5255,3,16
"C",15,1,251,0,30,"Low",5176,3,16
"C",65,1,742,0,30,"Low",5225,3,16
"C",19,1,1281,1,30,"Low",5180,3,16
"C",76,1,3978,0,30,"Low",5235,3,16
"C",26,1,239,0,30,"Low",5187,3,16
"D",98,1,682,1,70,"High",5257,4,16
"D",1,1,8189,1,70,"High",5163,4,16
"D",57,1,537,0,70,"High",5217,4,16
"D",12,1,1278,1,70,"High",5173,4,16
"D",87,0,2073,1,70,"High",5246,4,16
"D",45,1,2303,1,70,"High",5206,4,16
"D",41,1,517,1,70,"High",5202,4,16
"D",83,1,1627,1,70,"High",5242,4,16
"D",8,1,1255,1,70,"High",5170,4,16
"D",50,1,1222,1,70,"High",5210,4,16
"D",89,1,824,1,70,"High",5248,4,16
"D",25,0,1224,0,70,"High",5186,4,16
"D",95,1,323,1,70,"High",5254,4,16
"D",14,0,916,1,70,"High",5175,4,16
"D",54,1,397,1,70,"High",5214,4,16
"D",63,1,219,1,70,"High",5223,4,16
"D",69,0,1095,0,70,"High",5229,4,16
"D",18,1,193,1,70,"High",5179,4,16
"D",66,1,2047,1,70,"High",5226,4,16
"D",21,1,731,1,70,"High",5182,4,16
"D",38,1,640,1,70,"High",5199,4,16
"D",77,1,368,1,70,"High",5236,4,16
"D",32,1,1601,1,70,"High",5193,4,16
"D",35,1,1834,1,70,"High",5196,4,16
"A",28,1,948,0,30,"High",2416,2,17
"A",74,1,1023,0,30,"High",2460,2,17
"A",51,1,1636,1,30,"High",2438,2,17
"A",12,0,2087,1,30,"High",2400,2,17
"A",61,0,1083,0,30,"High",2448,2,17
"A",77,1,1848,0,30,"High",2463,2,17
"A",15,1,1597,0,30,"High",2403,2,17
"A",5,1,2572,0,30,"High",2393,2,17
"A",23,1,7336,0,30,"High",2411,2,17
"A",93,1,1002,1,30,"High",2479,2,17
"A",72,1,598,0,30,"High",2458,2,17
"A",35,0,1220,0,30,"High",2423,2,17
"A",59,1,1099,0,30,"High",2446,2,17
"A",17,1,1389,1,30,"High",2405,2,17
"A",99,1,1887,1,30,"High",2485,2,17
"A",38,0,4981,1,30,"High",2426,2,17
"A",3,1,4972,0,30,"High",2391,2,17
"A",32,1,1080,0,30,"High",2420,2,17
"A",87,1,641,0,30,"High",2473,2,17
"A",68,0,919,0,30,"High",2455,2,17
"A",89,1,1561,0,30,"High",2475,2,17
"A",82,1,7763,1,30,"High",2468,2,17
"A",44,1,699,1,30,"High",2432,2,17
"A",53,0,916,0,30,"High",2440,2,17
"B",66,0,476,0,70,"Low",2453,1,17
"B",52,0,1162,1,70,"Low",2439,1,17
"B",27,1,1659,0,70,"Low",2415,1,17
"B",18,0,2261,1,70,"Low",2406,1,17
"B",70,1,1513,0,70,"Low",2456,1,17
"B",56,0,1284,1,70,"Low",2443,1,17
"B",76,1,1462,0,70,"Low",2462,1,17
"B",33,1,756,0,70,"Low",2421,1,17
"B",13,0,1679,1,70,"Low",2401,1,17
"B",92,0,357,1,70,"Low",2478,1,17
"B",10,1,3161,1,70,"Low",2398,1,17
"B",97,1,427,1,70,"Low",2483,1,17
"B",41,0,14311,0,70,"Low",2429,1,17
"B",58,1,670,1,70,"Low",2445,1,17
"B",2,0,5620,0,70,"Low",2390,1,17
"B",31,1,1633,1,70,"Low",2419,1,17
"B",45,1,1854,1,70,"Low",2433,1,17
"B",63,1,757,0,70,"Low",2450,1,17
"B",79,1,484,0,70,"Low",2465,1,17
"B",8,1,2950,0,70,"Low",2396,1,17
"B",83,0,1789,0,70,"Low",2469,1,17
"B",37,1,1622,1,70,"Low",2425,1,17
"B",95,0,950,1,70,"Low",2481,1,17
"B",21,1,1453,1,70,"Low",2409,1,17
"B",86,0,1449,1,70,"Low",2472,1,17
"C",36,1,2898,0,30,"Low",2424,1,17
"C",11,1,5122,1,30,"Low",2399,1,17
"C",71,0,340,1,30,"Low",2457,1,17
"C",19,0,835,0,30,"Low",2407,1,17
"C",73,1,556,0,30,"Low",2459,1,17
"C",64,1,4349,0,30,"Low",2451,1,17
"C",16,1,2740,0,30,"Low",2404,1,17
"C",24,0,2330,0,30,"Low",2412,1,17
"C",67,0,350,0,30,"Low",2454,1,17
"C",26,1,3156,0,30,"Low",2414,1,17
"C",50,0,2008,1,30,"Low",2437,1,17
"C",40,1,1856,1,30,"Low",2428,1,17
"C",80,1,613,0,30,"Low",2466,1,17
"C",54,1,445,0,30,"Low",2441,1,17
"C",96,0,716,1,30,"Low",2482,1,17
"C",43,1,1446,0,30,"Low",2431,1,17
"C",57,0,821,1,30,"Low",2444,1,17
"C",100,0,2317,0,30,"Low",2486,1,17
"C",4,1,5545,1,30,"Low",2392,1,17
"C",90,0,2057,1,30,"Low",2476,1,17
"C",6,1,2056,0,30,"Low",2394,1,17
"C",88,1,1068,0,30,"Low",2474,1,17
"C",48,1,4018,0,30,"Low",2435,1,17
"C",84,0,1444,0,30,"Low",2470,1,17
"C",30,1,1687,0,30,"Low",2418,1,17
"D",91,1,966,0,70,"High",2477,2,17
"D",98,1,981,1,70,"High",2484,2,17
"D",55,1,837,1,70,"High",2442,2,17
"D",34,1,2599,1,70,"High",2422,2,17
"D",39,1,572,0,70,"High",2427,2,17
"D",25,1,1137,0,70,"High",2413,2,17
"D",49,1,1420,1,70,"High",2436,2,17
"D",1,1,13829,1,70,"High",2389,2,17
"D",22,1,4215,1,70,"High",2410,2,17
"D",94,1,659,1,70,"High",2480,2,17
"D",29,1,1767,1,70,"High",2417,2,17
"D",62,1,533,0,70,"High",2449,2,17
"D",46,0,917,1,70,"High",2434,2,17
"D",65,1,1047,0,70,"High",2452,2,17
"D",60,1,1107,1,70,"High",2447,2,17
"D",78,0,294,1,70,"High",2464,2,17
"D",81,1,1229,1,70,"High",2467,2,17
"D",20,0,1495,1,70,"High",2408,2,17
"D",75,0,321,0,70,"High",2461,2,17
"D",14,1,1388,1,70,"High",2402,2,17
"D",42,1,669,0,70,"High",2430,2,17
"D",7,1,2981,1,70,"High",2395,2,17
"D",85,1,2389,1,70,"High",2471,2,17
"D",9,0,1797,1,70,"High",2397,2,17
"A",6,1,2089,1,30,"High",4278,2,18
"A",4,1,1174,0,30,"High",4276,2,18
"A",75,1,5321,0,30,"High",4347,2,18
"A",44,1,738,0,30,"High",4316,2,18
"A",49,1,440,0,30,"High",4321,2,18
"A",46,0,1058,0,30,"High",4318,2,18
"A",55,1,939,0,30,"High",4327,2,18
"A",16,1,5690,0,30,"High",4288,2,18
"A",79,1,674,1,30,"High",4351,2,18
"A",36,0,1537,0,30,"High",4308,2,18
"A",100,1,210,1,30,"High",4372,2,18
"A",86,1,241,0,30,"High",4358,2,18
"A",83,1,571,0,30,"High",4355,2,18
"A",39,1,1293,0,30,"High",4311,2,18
"A",64,1,5886,1,30,"High",4336,2,18
"A",27,0,1210,1,30,"High",4299,2,18
"A",72,1,1365,1,30,"High",4344,2,18
"A",95,1,215,0,30,"High",4367,2,18
"A",21,1,1491,0,30,"High",4293,2,18
"A",58,1,1297,1,30,"High",4330,2,18
"A",66,1,2163,1,30,"High",4338,2,18
"A",19,1,1277,0,30,"High",4291,2,18
"A",91,1,140,0,30,"High",4363,2,18
"A",32,0,762,0,30,"High",4304,2,18
"A",12,1,1155,0,30,"High",4284,2,18
"B",15,0,1008,1,70,"Low",4287,2,18
"B",53,0,1039,1,70,"Low",4325,2,18
"B",82,1,144,1,70,"Low",4354,2,18
"B",9,0,1097,1,70,"Low",4281,2,18
"B",94,1,439,1,70,"Low",4366,2,18
"B",77,1,863,1,70,"Low",4349,2,18
"B",7,0,1302,1,70,"Low",4279,2,18
"B",74,0,1092,1,70,"Low",4346,2,18
"B",85,1,327,1,70,"Low",4357,2,18
"B",57,1,715,1,70,"Low",4329,2,18
"B",24,0,2613,1,70,"Low",4296,2,18
"B",42,1,900,1,70,"Low",4314,2,18
"B",26,0,809,1,70,"Low",4298,2,18
"B",71,1,892,1,70,"Low",4343,2,18
"B",67,0,1059,1,70,"Low",4339,2,18
"B",17,0,1894,1,70,"Low",4289,2,18
"B",47,1,584,0,70,"Low",4319,2,18
"B",51,0,821,1,70,"Low",4323,2,18
"B",97,1,213,0,70,"Low",4369,2,18
"B",35,0,523,1,70,"Low",4307,2,18
"B",30,0,769,1,70,"Low",4302,2,18
"B",61,0,785,1,70,"Low",4333,2,18
"B",2,0,1858,0,70,"Low",4274,2,18
"B",40,1,842,1,70,"Low",4312,2,18
"B",89,1,176,1,70,"Low",4361,2,18
"C",5,0,5696,0,30,"Low",4277,2,18
"C",65,0,979,1,30,"Low",4337,2,18
"C",41,1,973,1,30,"Low",4313,2,18
"C",88,1,287,0,30,"Low",4360,2,18
"C",81,1,313,0,30,"Low",4353,2,18
"C",48,1,692,0,30,"Low",4320,2,18
"C",10,0,1141,1,30,"Low",4282,2,18
"C",54,1,230,0,30,"Low",4326,2,18
"C",96,1,241,0,30,"Low",4368,2,18
"C",37,0,705,0,30,"Low",4309,2,18
"C",60,0,730,0,30,"Low",4332,2,18
"C",50,1,482,1,30,"Low",4322,2,18
"C",34,0,753,0,30,"Low",4306,2,18
"C",3,0,1442,0,30,"Low",4275,2,18
"C",92,1,174,0,30,"Low",4364,2,18
"C",14,0,1246,1,30,"Low",4286,2,18
"C",63,0,2513,0,30,"Low",4335,2,18
"C",69,1,1061,0,30,"Low",4341,2,18
"C",98,1,219,1,30,"Low",4370,2,18
"C",28,0,648,0,30,"Low",4300,2,18
"C",20,0,1027,0,30,"Low",4292,2,18
"C",31,0,630,0,30,"Low",4303,2,18
"C",78,1,850,0,30,"Low",4350,2,18
"C",23,0,1038,0,30,"Low",4295,2,18
"C",76,1,1329,0,30,"Low",4348,2,18
"D",13,1,1584,1,70,"High",4285,2,18
"D",80,1,465,0,70,"High",4352,2,18
"D",56,1,739,0,70,"High",4328,2,18
"D",87,1,173,1,70,"High",4359,2,18
"D",84,1,231,1,70,"High",4356,2,18
"D",43,0,930,1,70,"High",4315,2,18
"D",59,0,1081,0,70,"High",4331,2,18
"D",1,1,6691,1,70,"High",4273,2,18
"D",38,1,807,0,70,"High",4310,2,18
"D",8,0,2798,1,70,"High",4280,2,18
"D",93,1,223,1,70,"High",4365,2,18
"D",70,1,414,1,70,"High",4342,2,18
"D",45,0,661,0,70,"High",4317,2,18
"D",29,1,777,1,70,"High",4301,2,18
"D",68,1,728,0,70,"High",4340,2,18
"D",11,0,1240,1,70,"High",4283,2,18
"D",18,1,1812,1,70,"High",4290,2,18
"D",90,1,235,0,70,"High",4362,2,18
"D",73,0,1248,0,70,"High",4345,2,18
"D",25,1,923,1,70,"High",4297,2,18
"D",52,1,590,1,70,"High",4324,2,18
"D",22,1,852,1,70,"High",4294,2,18
"D",33,1,594,1,70,"High",4305,2,18
"D",99,1,302,1,70,"High",4371,2,18
"D",62,1,1074,1,70,"High",4334,2,18
"A",69,1,214,0,30,"High",3049,3,19
"A",86,1,981,0,30,"High",3066,3,19
"A",41,1,270,0,30,"High",3021,3,19
"A",38,0,3080,0,30,"High",3018,3,19
"A",29,1,302,0,30,"High",3009,3,19
"A",2,1,1252,1,30,"High",2982,3,19
"A",79,1,286,1,30,"High",3059,3,19
"A",52,1,1808,0,30,"High",3032,3,19
"A",48,0,60,0,30,"High",3028,3,19
"A",16,0,636,0,30,"High",2996,3,19
"A",82,0,580,1,30,"High",3062,3,19
"A",56,1,311,0,30,"High",3036,3,19
"A",63,1,9171,0,30,"High",3043,3,19
"A",96,0,313,0,30,"High",3076,3,19
"A",25,1,366,0,30,"High",3005,3,19
"A",36,0,859,0,30,"High",3016,3,19
"A",90,0,5562,1,30,"High",3070,3,19
"A",20,0,396,0,30,"High",3000,3,19
"A",60,0,1062,0,30,"High",3040,3,19
"A",12,1,573,1,30,"High",2992,3,19
"A",65,1,181,0,30,"High",3045,3,19
"A",8,1,441,0,30,"High",2988,3,19
"A",100,1,352,1,30,"High",3080,3,19
"A",76,0,173,0,30,"High",3056,3,19
"A",23,0,241,0,30,"High",3003,3,19
"B",5,1,3348,1,70,"Low",2985,3,19
"B",43,1,278,1,70,"Low",3023,3,19
"B",3,0,1060,1,70,"Low",2983,3,19
"B",14,1,233,0,70,"Low",2994,3,19
"B",87,1,83,0,70,"Low",3067,3,19
"B",89,1,2,1,70,"Low",3069,3,19
"B",73,1,220,0,70,"Low",3053,3,19
"B",17,1,314,1,70,"Low",2997,3,19
"B",27,1,492,1,70,"Low",3007,3,19
"B",67,1,14,1,70,"Low",3047,3,19
"B",53,0,137,1,70,"Low",3033,3,19
"B",45,0,870,1,70,"Low",3025,3,19
"B",84,0,3267,1,70,"Low",3064,3,19
"B",94,0,1817,0,70,"Low",3074,3,19
"B",39,1,330,0,70,"Low",3019,3,19
"B",70,0,196,1,70,"Low",3050,3,19
"B",31,1,289,1,70,"Low",3011,3,19
"B",35,1,359,1,70,"Low",3015,3,19
"B",59,1,583,1,70,"Low",3039,3,19
"B",80,0,1676,0,70,"Low",3060,3,19
"B",9,0,622,0,70,"Low",2989,3,19
"B",62,1,377,1,70,"Low",3042,3,19
"B",51,0,125,1,70,"Low",3031,3,19
"B",97,1,197,0,70,"Low",3077,3,19
"B",21,1,238,1,70,"Low",3001,3,19
"C",81,1,334,0,30,"Low",3061,3,19
"C",88,1,142,0,30,"Low",3068,3,19
"C",7,1,675,0,30,"Low",2987,3,19
"C",28,0,705,1,30,"Low",3008,3,19
"C",4,0,2406,1,30,"Low",2984,3,19
"C",42,0,265,0,30,"Low",3022,3,19
"C",95,1,193,0,30,"Low",3075,3,19
"C",46,0,158,1,30,"Low",3026,3,19
"C",74,0,221,0,30,"Low",3054,3,19
"C",33,1,257,0,30,"Low",3013,3,19
"C",66,0,209,0,30,"Low",3046,3,19
"C",11,0,778,1,30,"Low",2991,3,19
"C",57,1,96,0,30,"Low",3037,3,19
"C",13,0,3034,1,30,"Low",2993,3,19
"C",55,1,760,0,30,"Low",3035,3,19
"C",64,0,945,0,30,"Low",3044,3,19
"C",49,0,142,0,30,"Low",3029,3,19
"C",72,0,3,1,30,"Low",3052,3,19
"C",37,1,299,1,30,"Low",3017,3,19
"C",78,0,284,0,30,"Low",3058,3,19
"C",19,0,1821,1,30,"Low",2999,3,19
"C",30,0,338,0,30,"Low",3010,3,19
"C",24,1,50,1,30,"Low",3004,3,19
"C",99,1,389,0,30,"Low",3079,3,19
"C",92,0,263,0,30,"Low",3072,3,19
"D",1,1,5008,1,70,"High",2981,3,19
"D",85,1,63,0,70,"High",3065,3,19
"D",44,0,771,0,70,"High",3024,3,19
"D",15,1,864,0,70,"High",2995,3,19
"D",71,1,279,0,70,"High",3051,3,19
"D",6,1,540,0,70,"High",2986,3,19
"D",68,0,405,1,70,"High",3048,3,19
"D",75,1,220,0,70,"High",3055,3,19
"D",83,1,238,0,70,"High",3063,3,19
"D",26,1,359,0,70,"High",3006,3,19
"D",32,0,327,1,70,"High",3012,3,19
"D",10,1,322,1,70,"High",2990,3,19
"D",50,0,135,0,70,"High",3030,3,19
"D",54,1,48,1,70,"High",3034,3,19
"D",98,0,182,0,70,"High",3078,3,19
"D",93,1,329,1,70,"High",3073,3,19
"D",18,1,673,1,70,"High",2998,3,19
"D",40,0,405,1,70,"High",3020,3,19
"D",77,1,226,0,70,"High",3057,3,19
"D",47,0,2073,0,70,"High",3027,3,19
"D",58,1,215,1,70,"High",3038,3,19
"D",34,0,426,1,70,"High",3014,3,19
"D",22,1,2940,0,70,"High",3002,3,19
"D",91,1,12805,0,70,"High",3071,3,19
"D",61,0,28,1,70,"High",3041,3,19
"A",51,1,923,1,30,"High",350,2,20
"A",55,1,633,0,30,"High",354,2,20
"A",12,1,2789,0,30,"High",311,2,20
"A",88,1,1458,1,30,"High",387,2,20
"A",19,0,1107,0,30,"High",318,2,20
"A",36,0,921,0,30,"High",335,2,20
"A",39,0,776,0,30,"High",338,2,20
"A",91,1,1084,0,30,"High",390,2,20
"A",62,1,532,0,30,"High",361,2,20
"A",82,1,7195,0,30,"High",381,2,20
"A",5,0,1836,1,30,"High",305,2,20
"A",77,1,772,1,30,"High",376,2,20
"A",42,1,457,0,30,"High",341,2,20
"A",31,1,756,0,30,"High",330,2,20
"A",74,0,1392,0,30,"High",373,2,20
"A",95,1,736,0,30,"High",394,2,20
"A",71,1,660,1,30,"High",370,2,20
"A",14,0,974,0,30,"High",313,2,20
"A",21,0,1289,0,30,"High",320,2,20
"A",3,1,1486,0,30,"High",303,2,20
"A",66,0,461,0,30,"High",365,2,20
"A",25,0,1936,0,30,"High",324,2,20
"A",57,1,563,1,30,"High",356,2,20
"A",47,0,743,0,30,"High",346,2,20
"A",97,1,1332,0,30,"High",396,2,20
"B",93,0,819,1,70,"Low",392,2,20
"B",79,0,874,1,70,"Low",378,2,20
"B",90,1,1471,1,70,"Low",389,2,20
"B",8,0,1166,1,70,"Low",308,2,20
"B",38,0,773,1,70,"Low",337,2,20
"B",16,1,1471,1,70,"Low",315,2,20
"B",56,0,704,1,70,"Low",355,2,20
"B",4,0,2496,1,70,"Low",304,2,20
"B",87,1,1586,0,70,"Low",386,2,20
"B",23,0,1055,1,70,"Low",322,2,20
"B",83,0,729,0,70,"Low",382,2,20
"B",76,1,610,0,70,"Low",375,2,20
"B",99,1,490,1,70,"Low",398,2,20
"B",41,0,1535,0,70,"Low",340,2,20
"B",46,0,790,1,70,"Low",345,2,20
"B",52,1,1034,1,70,"Low",351,2,20
"B",28,1,957,0,70,"Low",327,2,20
"B",33,0,697,1,70,"Low",332,2,20
"B",59,0,1101,0,70,"Low",358,2,20
"B",68,0,291,0,70,"Low",367,2,20
"B",61,0,449,0,70,"Low",360,2,20
"B",18,1,1116,0,70,"Low",317,2,20
"B",30,0,746,1,70,"Low",329,2,20
"B",72,0,1003,0,70,"Low",371,2,20
"C",37,1,492,1,30,"Low",336,0,20
"C",86,1,3200,0,30,"Low",385,0,20
"C",49,0,702,0,30,"Low",348,0,20
"C",75,0,3290,1,30,"Low",374,0,20
"C",20,1,596,0,30,"Low",319,0,20
"C",9,1,742,1,30,"Low",309,0,20
"C",89,0,3084,0,30,"Low",388,0,20
"C",43,1,1065,0,30,"Low",342,0,20
"C",26,0,1518,0,30,"Low",325,0,20
"C",7,1,1166,1,30,"Low",307,0,20
"C",63,1,827,0,30,"Low",362,0,20
"C",58,0,644,0,30,"Low",357,0,20
"C",45,1,1008,0,30,"Low",344,0,20
"C",2,0,1972,0,30,"Low",302,0,20
"C",80,1,641,0,30,"Low",379,0,20
"C",22,0,7006,0,30,"Low",321,0,20
"C",15,1,663,0,30,"Low",314,0,20
"C",34,0,586,0,30,"Low",333,0,20
"C",98,1,1019,0,30,"Low",397,0,20
"C",94,0,570,1,30,"Low",393,0,20
"C",32,0,1770,0,30,"Low",331,0,20
"C",84,0,820,0,30,"Low",383,0,20
"C",54,1,682,1,30,"Low",353,0,20
"C",65,0,581,0,30,"Low",364,0,20
"C",69,1,1068,0,30,"Low",368,0,20
"D",35,1,498,1,70,"High",334,1,20
"D",50,1,469,0,70,"High",349,1,20
"D",48,1,494,0,70,"High",347,1,20
"D",10,1,1436,1,70,"High",310,1,20
"D",13,1,1022,1,70,"High",312,1,20
"D",85,1,599,1,70,"High",384,1,20
"D",44,1,1045,1,70,"High",343,1,20
"D",1,1,3120,1,70,"High",301,1,20
"D",92,1,1254,0,70,"High",391,1,20
"D",6,1,526,1,70,"High",306,1,20
"D",96,1,880,1,70,"High",395,1,20
"D",60,1,466,0,70,"High",359,1,20
"D",100,1,821,1,70,"High",399,1,20
"D",78,0,1144,0,70,"High",377,1,20
"D",81,0,493,1,70,"High",380,1,20
"D",67,0,484,1,70,"High",366,1,20
"D",24,1,631,1,70,"High",323,1,20
"D",53,1,519,0,70,"High",352,1,20
"D",17,1,843,1,70,"High",316,1,20
"D",70,1,982,1,70,"High",369,1,20
"D",27,1,519,1,70,"High",326,1,20
"D",40,1,521,1,70,"High",339,1,20
"D",29,1,639,1,70,"High",328,1,20
"D",73,1,454,1,70,"High",372,1,20
"D",64,1,451,0,70,"High",363,1,20
"A",71,1,681,0,30,"High",5627,1,21
"A",18,1,560,0,30,"High",5574,1,21
"A",91,1,376,0,30,"High",5647,1,21
"A",29,1,273,0,30,"High",5585,1,21
"A",94,1,221,0,30,"High",5650,1,21
"A",26,1,688,0,30,"High",5582,1,21
"A",79,1,83,1,30,"High",5635,1,21
"A",10,1,4011,0,30,"High",5566,1,21
"A",22,1,790,0,30,"High",5578,1,21
"A",61,1,387,1,30,"High",5617,1,21
"A",97,1,27,0,30,"High",5653,1,21
"A",57,1,51,1,30,"High",5613,1,21
"A",42,1,24,0,30,"High",5598,1,21
"A",55,1,110,0,30,"High",5611,1,21
"A",7,1,1163,0,30,"High",5563,1,21
"A",48,1,232,0,30,"High",5604,1,21
"A",3,1,1208,1,30,"High",5559,1,21
"A",65,1,829,0,30,"High",5621,1,21
"A",33,1,441,0,30,"High",5589,1,21
"A",38,1,769,1,30,"High",5594,1,21
"A",87,1,10,1,30,"High",5643,1,21
"A",15,1,834,0,30,"High",5571,1,21
"A",50,1,225,0,30,"High",5606,1,21
"A",82,1,451,1,30,"High",5638,1,21
"A",73,1,617,0,30,"High",5629,1,21
"B",100,1,1177,0,70,"Low",5656,1,21
"B",25,0,373,0,70,"Low",5581,1,21
"B",95,1,126,1,70,"Low",5651,1,21
"B",23,0,494,1,70,"Low",5579,1,21
"B",58,1,442,1,70,"Low",5614,1,21
"B",51,1,158,1,70,"Low",5607,1,21
"B",67,0,6398,1,70,"Low",5623,1,21
"B",53,1,89,1,70,"Low",5609,1,21
"B",75,1,246,1,70,"Low",5631,1,21
"B",30,1,326,1,70,"Low",5586,1,21
"B",77,1,208,1,70,"Low",5633,1,21
"B",12,1,1139,0,70,"Low",5568,1,21
"B",39,1,212,0,70,"Low",5595,1,21
"B",14,0,833,1,70,"Low",5570,1,21
"B",81,1,10014,1,70,"Low",5637,1,21
"B",70,0,1746,1,70,"Low",5626,1,21
"B",4,0,1774,1,70,"Low",5560,1,21
"B",44,1,219,0,70,"Low",5600,1,21
"B",19,0,705,1,70,"Low",5575,1,21
"B",46,1,243,0,70,"Low",5602,1,21
"B",62,1,2074,0,70,"Low",5618,1,21
"B",8,0,5137,1,70,"Low",5564,1,21
"B",36,1,360,1,70,"Low",5592,1,21
"B",90,1,156,0,70,"Low",5646,1,21
"B",85,1,102,1,70,"Low",5641,1,21
"C",59,1,179,0,30,"Low",5615,1,21
"C",54,1,192,0,30,"Low",5610,1,21
"C",27,1,696,0,30,"Low",5583,1,21
"C",96,1,274,0,30,"Low",5652,1,21
"C",99,1,542,0,30,"Low",5655,1,21
"C",31,1,1558,1,30,"Low",5587,1,21
"C",5,1,1732,0,30,"Low",5561,1,21
"C",88,1,10,1,30,"Low",5644,1,21
"C",34,1,226,0,30,"Low",5590,1,21
"C",17,1,1293,0,30,"Low",5573,1,21
"C",40,1,264,0,30,"Low",5596,1,21
"C",43,1,246,1,30,"Low",5599,1,21
"C",13,0,1180,1,30,"Low",5569,1,21
"C",52,1,374,0,30,"Low",5608,1,21
"C",74,1,282,0,30,"Low",5630,1,21
"C",2,0,3698,1,30,"Low",5558,1,21
"C",11,1,1538,0,30,"Low",5567,1,21
